Time	inlet	inlet	outlet	outlet	solid	solid	 volume 	 average
286	-2.41903e-06	0.325838	2.41903e-06	0.325838	4.15011	3	0.174723	1
287	-2.41098e-06	0.324753	2.41098e-06	0.324753	4.15011	3	0.174723	1
288	-2.40298e-06	0.323676	2.40298e-06	0.323676	4.15011	3	0.174723	1
289	-2.39515e-06	0.322621	2.39515e-06	0.322621	4.15011	3	0.174723	1
290	-2.38736e-06	0.321573	2.38736e-06	0.321573	4.15011	3	0.174723	1
291	-2.37962e-06	0.32053	2.37962e-06	0.32053	4.15011	3	0.174723	1
292	-2.37192e-06	0.319493	2.37192e-06	0.319493	4.15011	3	0.174723	1
293	-2.36427e-06	0.318462	2.36427e-06	0.318462	4.15011	3	0.174723	1
294	-2.35665e-06	0.317436	2.35665e-06	0.317436	4.15011	3	0.174723	1
295	-2.3492e-06	0.316433	2.3492e-06	0.316433	4.15011	3	0.174723	1
296	-2.34183e-06	0.31544	2.34183e-06	0.31544	4.15011	3	0.174723	1
297	-2.3345e-06	0.314453	2.3345e-06	0.314453	4.15011	3	0.174723	1
298	-2.32721e-06	0.313471	2.32721e-06	0.313471	4.15011	3	0.174723	1
299	-2.3201e-06	0.312513	2.3201e-06	0.312513	4.15011	3	0.174723	1
300	-2.31308e-06	0.311567	2.31308e-06	0.311567	4.15011	3	0.174723	1
301	-2.30609e-06	0.310625	2.30609e-06	0.310625	4.15011	3	0.174723	1
302	-2.29914e-06	0.309689	2.29914e-06	0.309689	4.15011	3	0.174723	1
303	-2.29223e-06	0.308759	2.29223e-06	0.308759	4.15011	3	0.174723	1
304	-2.28536e-06	0.307833	2.28536e-06	0.307833	4.15011	3	0.174723	1
305	-2.27853e-06	0.306913	2.27853e-06	0.306913	4.15011	3	0.174723	1
306	-2.27173e-06	0.305997	2.27173e-06	0.305997	4.15011	3	0.174723	1
307	-2.26497e-06	0.305086	2.26497e-06	0.305086	4.15011	3	0.174723	1
308	-2.25824e-06	0.30418	2.25824e-06	0.30418	4.15011	3	0.174723	1
309	-2.25155e-06	0.303279	2.25155e-06	0.303279	4.15011	3	0.174723	1
310	-2.24489e-06	0.302382	2.24489e-06	0.302382	4.15011	3	0.174723	1
311	-2.23827e-06	0.30149	2.23827e-06	0.30149	4.15011	3	0.174723	1
312	-2.23167e-06	0.300602	2.23167e-06	0.300602	4.15011	3	0.174723	1
313	-2.22511e-06	0.299718	2.22511e-06	0.299718	4.15011	3	0.174723	1
314	-2.21864e-06	0.298846	2.21864e-06	0.298846	4.15011	3	0.174723	1
315	-2.21239e-06	0.298005	2.21239e-06	0.298005	4.15011	3	0.174723	1
316	-2.20629e-06	0.297183	2.20629e-06	0.297183	4.15011	3	0.174723	1
317	-2.20023e-06	0.296366	2.20023e-06	0.296366	4.15011	3	0.174723	1
318	-2.1942e-06	0.295554	2.1942e-06	0.295554	4.15011	3	0.174723	1
319	-2.18824e-06	0.294751	2.18824e-06	0.294751	4.15011	3	0.174723	1
320	-2.18237e-06	0.293961	2.18237e-06	0.293961	4.15011	3	0.174723	1
321	-2.17656e-06	0.293179	2.17656e-06	0.293179	4.15011	3	0.174723	1
322	-2.17079e-06	0.292401	2.17079e-06	0.292401	4.15011	3	0.174723	1
323	-2.16505e-06	0.291628	2.16505e-06	0.291628	4.15011	3	0.174723	1
324	-2.15934e-06	0.290859	2.15934e-06	0.290859	4.15011	3	0.174723	1
325	-2.15367e-06	0.290095	2.15367e-06	0.290095	4.15011	3	0.174723	1
326	-2.14803e-06	0.289335	2.14803e-06	0.289335	4.15011	3	0.174723	1
327	-2.14242e-06	0.28858	2.14242e-06	0.28858	4.15011	3	0.174723	1
328	-2.13685e-06	0.287829	2.13685e-06	0.287829	4.15011	3	0.174723	1
329	-2.1313e-06	0.287082	2.1313e-06	0.287082	4.15011	3	0.174723	1
330	-2.12579e-06	0.286339	2.12579e-06	0.286339	4.15011	3	0.174723	1
331	-2.1203e-06	0.2856	2.1203e-06	0.2856	4.15011	3	0.174723	1
332	-2.11484e-06	0.284865	2.11484e-06	0.284865	4.15011	3	0.174723	1
333	-2.10941e-06	0.284133	2.10941e-06	0.284133	4.15011	3	0.174723	1
334	-2.10412e-06	0.283421	2.10412e-06	0.283421	4.15011	3	0.174723	1
335	-2.09889e-06	0.282716	2.09889e-06	0.282716	4.15011	3	0.174723	1
336	-2.09368e-06	0.282015	2.09368e-06	0.282015	4.15011	3	0.174723	1
337	-2.08856e-06	0.281325	2.08856e-06	0.281325	4.15011	3	0.174723	1
338	-2.08353e-06	0.280647	2.08353e-06	0.280647	4.15011	3	0.174723	1
339	-2.07853e-06	0.279974	2.07853e-06	0.279974	4.15011	3	0.174723	1
340	-2.07356e-06	0.279304	2.07356e-06	0.279304	4.15011	3	0.174723	1
341	-2.06862e-06	0.278639	2.06862e-06	0.278639	4.15011	3	0.174723	1
342	-2.06371e-06	0.277977	2.06371e-06	0.277977	4.15011	3	0.174723	1
343	-2.05882e-06	0.277319	2.05882e-06	0.277319	4.15011	3	0.174723	1
344	-2.05397e-06	0.276665	2.05397e-06	0.276665	4.15011	3	0.174723	1
345	-2.04913e-06	0.276014	2.04913e-06	0.276014	4.15011	3	0.174723	1
346	-2.04433e-06	0.275367	2.04433e-06	0.275367	4.15011	3	0.174723	1
347	-2.03955e-06	0.274723	2.03955e-06	0.274723	4.15011	3	0.174723	1
348	-2.03479e-06	0.274083	2.03479e-06	0.274083	4.15011	3	0.174723	1
349	-2.03006e-06	0.273445	2.03006e-06	0.273445	4.15011	3	0.174723	1
350	-2.02539e-06	0.272816	2.02539e-06	0.272816	4.15011	3	0.174723	1
351	-2.02078e-06	0.272195	2.02078e-06	0.272195	4.15011	3	0.174723	1
352	-2.0162e-06	0.271578	2.0162e-06	0.271578	4.15011	3	0.174723	1
353	-2.01164e-06	0.270964	2.01164e-06	0.270964	4.15011	3	0.174723	1
354	-2.00711e-06	0.270353	2.00711e-06	0.270353	4.15011	3	0.174723	1
355	-2.00263e-06	0.26975	2.00263e-06	0.26975	4.15011	3	0.174723	1
356	-1.9982e-06	0.269154	1.9982e-06	0.269154	4.15011	3	0.174723	1
357	-1.9938e-06	0.268561	1.9938e-06	0.268561	4.15011	3	0.174723	1
358	-1.98942e-06	0.267971	1.98942e-06	0.267971	4.15011	3	0.174723	1
359	-1.98507e-06	0.267385	1.98507e-06	0.267385	4.15011	3	0.174723	1
360	-1.98086e-06	0.266818	1.98086e-06	0.266818	4.15011	3	0.174723	1
361	-1.97669e-06	0.266256	1.97669e-06	0.266256	4.15011	3	0.174723	1
362	-1.97255e-06	0.265698	1.97255e-06	0.265698	4.15011	3	0.174723	1
363	-1.96843e-06	0.265143	1.96843e-06	0.265143	4.15011	3	0.174723	1
364	-1.96434e-06	0.264592	1.96434e-06	0.264592	4.15011	3	0.174723	1
365	-1.96027e-06	0.264044	1.96027e-06	0.264044	4.15011	3	0.174723	1
366	-1.95622e-06	0.263499	1.95622e-06	0.263499	4.15011	3	0.174723	1
367	-1.9522e-06	0.262957	1.9522e-06	0.262957	4.15011	3	0.174723	1
368	-1.9482e-06	0.262419	1.9482e-06	0.262419	4.15011	3	0.174723	1
369	-1.94423e-06	0.261883	1.94423e-06	0.261883	4.15011	3	0.174723	1
370	-1.94027e-06	0.261351	1.94027e-06	0.261351	4.15011	3	0.174723	1
371	-1.93634e-06	0.260821	1.93634e-06	0.260821	4.15011	3	0.174723	1
372	-1.93243e-06	0.260294	1.93243e-06	0.260294	4.15011	3	0.174723	1
373	-1.92854e-06	0.25977	1.92854e-06	0.25977	4.15011	3	0.174723	1
374	-1.92467e-06	0.259249	1.92467e-06	0.259249	4.15011	3	0.174723	1
375	-1.92082e-06	0.25873	1.92082e-06	0.25873	4.15011	3	0.174723	1
376	-1.91699e-06	0.258214	1.91699e-06	0.258214	4.15011	3	0.174723	1
377	-1.91318e-06	0.257701	1.91318e-06	0.257701	4.15011	3	0.174723	1
378	-1.90939e-06	0.257191	1.90939e-06	0.257191	4.15011	3	0.174723	1
379	-1.90568e-06	0.256691	1.90568e-06	0.256691	4.15011	3	0.174723	1
380	-1.90199e-06	0.256194	1.90199e-06	0.256194	4.15011	3	0.174723	1
381	-1.89832e-06	0.2557	1.89832e-06	0.2557	4.15011	3	0.174723	1
382	-1.89468e-06	0.255209	1.89468e-06	0.255209	4.15011	3	0.174723	1
383	-1.89105e-06	0.254721	1.89105e-06	0.254721	4.15011	3	0.174723	1
384	-1.88744e-06	0.254235	1.88744e-06	0.254235	4.15011	3	0.174723	1
385	-1.88385e-06	0.253751	1.88385e-06	0.253751	4.15011	3	0.174723	1
386	-1.88033e-06	0.253277	1.88033e-06	0.253277	4.15011	3	0.174723	1
387	-1.87686e-06	0.25281	1.87686e-06	0.25281	4.15011	3	0.174723	1
388	-1.87342e-06	0.252345	1.87342e-06	0.252345	4.15011	3	0.174723	1
389	-1.86999e-06	0.251884	1.86999e-06	0.251884	4.15011	3	0.174723	1
390	-1.86658e-06	0.251425	1.86658e-06	0.251425	4.15011	3	0.174723	1
391	-1.86319e-06	0.250968	1.86319e-06	0.250968	4.15011	3	0.174723	1
392	-1.85982e-06	0.250514	1.85982e-06	0.250514	4.15011	3	0.174723	1
393	-1.85647e-06	0.250063	1.85647e-06	0.250063	4.15011	3	0.174723	1
394	-1.85314e-06	0.249614	1.85314e-06	0.249614	4.15011	3	0.174723	1
395	-1.84983e-06	0.249168	1.84983e-06	0.249168	4.15011	3	0.174723	1
396	-1.84653e-06	0.248724	1.84653e-06	0.248724	4.15011	3	0.174723	1
397	-1.84325e-06	0.248282	1.84325e-06	0.248282	4.15011	3	0.174723	1
398	-1.83999e-06	0.247843	1.83999e-06	0.247843	4.15011	3	0.174723	1
399	-1.83675e-06	0.247406	1.83675e-06	0.247406	4.15011	3	0.174723	1
400	-1.83353e-06	0.246972	1.83353e-06	0.246972	4.15011	3	0.174723	1
401	-1.83035e-06	0.246544	1.83035e-06	0.246544	4.15011	3	0.174723	1
402	-1.82718e-06	0.246118	1.82718e-06	0.246118	4.15011	3	0.174723	1
403	-1.82403e-06	0.245694	1.82403e-06	0.245694	4.15011	3	0.174723	1
404	-1.8209e-06	0.245272	1.8209e-06	0.245272	4.15011	3	0.174723	1
405	-1.81779e-06	0.244853	1.81779e-06	0.244853	4.15011	3	0.174723	1
406	-1.81469e-06	0.244435	1.81469e-06	0.244435	4.15011	3	0.174723	1
407	-1.81161e-06	0.24402	1.81161e-06	0.24402	4.15011	3	0.174723	1
408	-1.80856e-06	0.243609	1.80856e-06	0.243609	4.15011	3	0.174723	1
409	-1.80556e-06	0.243205	1.80556e-06	0.243205	4.15011	3	0.174723	1
410	-1.80258e-06	0.242804	1.80258e-06	0.242804	4.15011	3	0.174723	1
411	-1.79962e-06	0.242406	1.79962e-06	0.242406	4.15011	3	0.174723	1
412	-1.79668e-06	0.242009	1.79668e-06	0.242009	4.15011	3	0.174723	1
413	-1.79375e-06	0.241615	1.79375e-06	0.241615	4.15011	3	0.174723	1
414	-1.79084e-06	0.241222	1.79084e-06	0.241222	4.15011	3	0.174723	1
415	-1.78794e-06	0.240832	1.78794e-06	0.240832	4.15011	3	0.174723	1
416	-1.78506e-06	0.240444	1.78506e-06	0.240444	4.15011	3	0.174723	1
417	-1.7822e-06	0.240058	1.7822e-06	0.240058	4.15011	3	0.174723	1
418	-1.77935e-06	0.239674	1.77935e-06	0.239674	4.15011	3	0.174723	1
419	-1.77651e-06	0.239292	1.77651e-06	0.239292	4.15011	3	0.174723	1
420	-1.77369e-06	0.238912	1.77369e-06	0.238912	4.15011	3	0.174723	1
421	-1.77088e-06	0.238534	1.77088e-06	0.238534	4.15011	3	0.174723	1
422	-1.76809e-06	0.238158	1.76809e-06	0.238158	4.15011	3	0.174723	1
423	-1.76531e-06	0.237784	1.76531e-06	0.237784	4.15011	3	0.174723	1
424	-1.76255e-06	0.237411	1.76255e-06	0.237411	4.15011	3	0.174723	1
425	-1.75979e-06	0.237041	1.75979e-06	0.237041	4.15011	3	0.174723	1
426	-1.75706e-06	0.236672	1.75706e-06	0.236672	4.15011	3	0.174723	1
427	-1.75436e-06	0.236309	1.75436e-06	0.236309	4.15011	3	0.174723	1
428	-1.75168e-06	0.235947	1.75168e-06	0.235947	4.15011	3	0.174723	1
429	-1.74901e-06	0.235588	1.74901e-06	0.235588	4.15011	3	0.174723	1
430	-1.74635e-06	0.23523	1.74635e-06	0.23523	4.15011	3	0.174723	1
431	-1.74371e-06	0.234874	1.74371e-06	0.234874	4.15011	3	0.174723	1
432	-1.74109e-06	0.234521	1.74109e-06	0.234521	4.15011	3	0.174723	1
433	-1.73847e-06	0.234168	1.73847e-06	0.234168	4.15011	3	0.174723	1
434	-1.73587e-06	0.233818	1.73587e-06	0.233818	4.15011	3	0.174723	1
435	-1.73328e-06	0.233469	1.73328e-06	0.233469	4.15011	3	0.174723	1
436	-1.73071e-06	0.233123	1.73071e-06	0.233123	4.15011	3	0.174723	1
437	-1.72814e-06	0.232777	1.72814e-06	0.232777	4.15011	3	0.174723	1
438	-1.72559e-06	0.232434	1.72559e-06	0.232434	4.15011	3	0.174723	1
439	-1.72306e-06	0.232092	1.72306e-06	0.232092	4.15011	3	0.174723	1
440	-1.72055e-06	0.231754	1.72055e-06	0.231754	4.15011	3	0.174723	1
441	-1.71806e-06	0.23142	1.71806e-06	0.23142	4.15011	3	0.174723	1
442	-1.71559e-06	0.231086	1.71559e-06	0.231086	4.15011	3	0.174723	1
443	-1.71313e-06	0.230755	1.71313e-06	0.230755	4.15011	3	0.174723	1
444	-1.71068e-06	0.230425	1.71068e-06	0.230425	4.15011	3	0.174723	1
445	-1.70825e-06	0.230097	1.70825e-06	0.230097	4.15011	3	0.174723	1
446	-1.70583e-06	0.229771	1.70583e-06	0.229771	4.15011	3	0.174723	1
447	-1.70345e-06	0.229451	1.70345e-06	0.229451	4.15011	3	0.174723	1
448	-1.70109e-06	0.229133	1.70109e-06	0.229133	4.15011	3	0.174723	1
449	-1.69875e-06	0.228818	1.69875e-06	0.228818	4.15011	3	0.174723	1
450	-1.69642e-06	0.228504	1.69642e-06	0.228504	4.15011	3	0.174723	1
451	-1.6941e-06	0.228191	1.6941e-06	0.228191	4.15011	3	0.174723	1
452	-1.69179e-06	0.227881	1.69179e-06	0.227881	4.15011	3	0.174723	1
453	-1.6895e-06	0.227572	1.6895e-06	0.227572	4.15011	3	0.174723	1
454	-1.68722e-06	0.227265	1.68722e-06	0.227265	4.15011	3	0.174723	1
455	-1.68495e-06	0.226959	1.68495e-06	0.226959	4.15011	3	0.174723	1
456	-1.68269e-06	0.226655	1.68269e-06	0.226655	4.15011	3	0.174723	1
457	-1.68045e-06	0.226353	1.68045e-06	0.226353	4.15011	3	0.174723	1
458	-1.67822e-06	0.226052	1.67822e-06	0.226052	4.15011	3	0.174723	1
459	-1.67599e-06	0.225753	1.67599e-06	0.225753	4.15011	3	0.174723	1
460	-1.67378e-06	0.225455	1.67378e-06	0.225455	4.15011	3	0.174723	1
461	-1.67158e-06	0.225159	1.67158e-06	0.225159	4.15011	3	0.174723	1
462	-1.6694e-06	0.224864	1.6694e-06	0.224864	4.15011	3	0.174723	1
463	-1.66722e-06	0.224571	1.66722e-06	0.224571	4.15011	3	0.174723	1
464	-1.66505e-06	0.224279	1.66505e-06	0.224279	4.15011	3	0.174723	1
465	-1.6629e-06	0.223989	1.6629e-06	0.223989	4.15011	3	0.174723	1
466	-1.66075e-06	0.2237	1.66075e-06	0.2237	4.15011	3	0.174723	1
467	-1.65862e-06	0.223412	1.65862e-06	0.223412	4.15011	3	0.174723	1
468	-1.65649e-06	0.223126	1.65649e-06	0.223126	4.15011	3	0.174723	1
469	-1.65438e-06	0.222841	1.65438e-06	0.222841	4.15011	3	0.174723	1
470	-1.65227e-06	0.222558	1.65227e-06	0.222558	4.15011	3	0.174723	1
471	-1.65018e-06	0.222276	1.65018e-06	0.222276	4.15011	3	0.174723	1
472	-1.6481e-06	0.221995	1.6481e-06	0.221995	4.15011	3	0.174723	1
473	-1.64602e-06	0.221716	1.64602e-06	0.221716	4.15011	3	0.174723	1
474	-1.64396e-06	0.221438	1.64396e-06	0.221438	4.15011	3	0.174723	1
475	-1.64191e-06	0.221161	1.64191e-06	0.221161	4.15011	3	0.174723	1
476	-1.63986e-06	0.220886	1.63986e-06	0.220886	4.15011	3	0.174723	1
477	-1.63783e-06	0.220612	1.63783e-06	0.220612	4.15011	3	0.174723	1
478	-1.6358e-06	0.220339	1.6358e-06	0.220339	4.15011	3	0.174723	1
479	-1.63379e-06	0.220068	1.63379e-06	0.220068	4.15011	3	0.174723	1
480	-1.63178e-06	0.219797	1.63178e-06	0.219797	4.15011	3	0.174723	1
481	-1.62978e-06	0.219528	1.62978e-06	0.219528	4.15011	3	0.174723	1
482	-1.6278e-06	0.219261	1.6278e-06	0.219261	4.15011	3	0.174723	1
483	-1.62584e-06	0.218998	1.62584e-06	0.218998	4.15011	3	0.174723	1
484	-1.6239e-06	0.218735	1.6239e-06	0.218735	4.15011	3	0.174723	1
485	-1.62196e-06	0.218475	1.62196e-06	0.218475	4.15011	3	0.174723	1
486	-1.62003e-06	0.218215	1.62003e-06	0.218215	4.15011	3	0.174723	1
487	-1.61812e-06	0.217957	1.61812e-06	0.217957	4.15011	3	0.174723	1
488	-1.61621e-06	0.2177	1.61621e-06	0.2177	4.15011	3	0.174723	1
489	-1.61431e-06	0.217444	1.61431e-06	0.217444	4.15011	3	0.174723	1
490	-1.61242e-06	0.217189	1.61242e-06	0.217189	4.15011	3	0.174723	1
491	-1.61054e-06	0.216936	1.61054e-06	0.216936	4.15011	3	0.174723	1
492	-1.60867e-06	0.216684	1.60867e-06	0.216684	4.15011	3	0.174723	1
493	-1.6068e-06	0.216433	1.6068e-06	0.216433	4.15011	3	0.174723	1
494	-1.60495e-06	0.216183	1.60495e-06	0.216183	4.15011	3	0.174723	1
495	-1.60311e-06	0.215935	1.60311e-06	0.215935	4.15011	3	0.174723	1
496	-1.60127e-06	0.215688	1.60127e-06	0.215688	4.15011	3	0.174723	1
497	-1.59944e-06	0.215441	1.59944e-06	0.215441	4.15011	3	0.174723	1
498	-1.59762e-06	0.215196	1.59762e-06	0.215196	4.15011	3	0.174723	1
499	-1.59581e-06	0.214953	1.59581e-06	0.214953	4.15011	3	0.174723	1
500	-1.59401e-06	0.21471	1.59401e-06	0.21471	4.15011	3	0.174723	1
501	-1.59222e-06	0.214468	1.59222e-06	0.214468	4.15011	3	0.174723	1
502	-1.59043e-06	0.214228	1.59043e-06	0.214228	4.15011	3	0.174723	1
503	-1.58865e-06	0.213988	1.58865e-06	0.213988	4.15011	3	0.174723	1
504	-1.58688e-06	0.21375	1.58688e-06	0.21375	4.15011	3	0.174723	1
505	-1.58512e-06	0.213513	1.58512e-06	0.213513	4.15011	3	0.174723	1
506	-1.58337e-06	0.213277	1.58337e-06	0.213277	4.15011	3	0.174723	1
507	-1.58163e-06	0.213042	1.58163e-06	0.213042	4.15011	3	0.174723	1
508	-1.57989e-06	0.212808	1.57989e-06	0.212808	4.15011	3	0.174723	1
509	-1.57816e-06	0.212575	1.57816e-06	0.212575	4.15011	3	0.174723	1
510	-1.57644e-06	0.212343	1.57644e-06	0.212343	4.15011	3	0.174723	1
511	-1.57472e-06	0.212112	1.57472e-06	0.212112	4.15011	3	0.174723	1
512	-1.57302e-06	0.211882	1.57302e-06	0.211882	4.15011	3	0.174723	1
513	-1.57132e-06	0.211653	1.57132e-06	0.211653	4.15011	3	0.174723	1
514	-1.56963e-06	0.211426	1.56963e-06	0.211426	4.15011	3	0.174723	1
515	-1.56795e-06	0.211199	1.56795e-06	0.211199	4.15011	3	0.174723	1
516	-1.56628e-06	0.210974	1.56628e-06	0.210974	4.15011	3	0.174723	1
517	-1.56462e-06	0.210751	1.56462e-06	0.210751	4.15011	3	0.174723	1
518	-1.56299e-06	0.210531	1.56299e-06	0.210531	4.15011	3	0.174723	1
519	-1.56136e-06	0.210311	1.56136e-06	0.210311	4.15011	3	0.174723	1
520	-1.55974e-06	0.210093	1.55974e-06	0.210093	4.15011	3	0.174723	1
521	-1.55812e-06	0.209876	1.55812e-06	0.209876	4.15011	3	0.174723	1
522	-1.55652e-06	0.20966	1.55652e-06	0.20966	4.15011	3	0.174723	1
523	-1.55492e-06	0.209445	1.55492e-06	0.209445	4.15011	3	0.174723	1
524	-1.55333e-06	0.209231	1.55333e-06	0.209231	4.15011	3	0.174723	1
525	-1.55175e-06	0.209018	1.55175e-06	0.209018	4.15011	3	0.174723	1
526	-1.55018e-06	0.208806	1.55018e-06	0.208806	4.15011	3	0.174723	1
527	-1.54861e-06	0.208595	1.54861e-06	0.208595	4.15011	3	0.174723	1
528	-1.54706e-06	0.208385	1.54706e-06	0.208385	4.15011	3	0.174723	1
529	-1.54551e-06	0.208176	1.54551e-06	0.208176	4.15011	3	0.174723	1
530	-1.54396e-06	0.207968	1.54396e-06	0.207968	4.15011	3	0.174723	1
531	-1.54243e-06	0.207761	1.54243e-06	0.207761	4.15011	3	0.174723	1
532	-1.5409e-06	0.207555	1.5409e-06	0.207555	4.15011	3	0.174723	1
533	-1.53937e-06	0.207351	1.53937e-06	0.207351	4.15011	3	0.174723	1
534	-1.53786e-06	0.207147	1.53786e-06	0.207147	4.15011	3	0.174723	1
535	-1.53635e-06	0.206943	1.53635e-06	0.206943	4.15011	3	0.174723	1
536	-1.53485e-06	0.206741	1.53485e-06	0.206741	4.15011	3	0.174723	1
537	-1.53336e-06	0.20654	1.53336e-06	0.20654	4.15011	3	0.174723	1
538	-1.53188e-06	0.206341	1.53188e-06	0.206341	4.15011	3	0.174723	1
539	-1.53041e-06	0.206143	1.53041e-06	0.206143	4.15011	3	0.174723	1
540	-1.52895e-06	0.205947	1.52895e-06	0.205947	4.15011	3	0.174723	1
541	-1.5275e-06	0.205751	1.5275e-06	0.205751	4.15011	3	0.174723	1
542	-1.52606e-06	0.205557	1.52606e-06	0.205557	4.15011	3	0.174723	1
543	-1.52463e-06	0.205364	1.52463e-06	0.205364	4.15011	3	0.174723	1
544	-1.5232e-06	0.205172	1.5232e-06	0.205172	4.15011	3	0.174723	1
545	-1.52178e-06	0.20498	1.52178e-06	0.20498	4.15011	3	0.174723	1
546	-1.52037e-06	0.20479	1.52037e-06	0.20479	4.15011	3	0.174723	1
547	-1.51896e-06	0.204601	1.51896e-06	0.204601	4.15011	3	0.174723	1
548	-1.51756e-06	0.204412	1.51756e-06	0.204412	4.15011	3	0.174723	1
549	-1.51617e-06	0.204224	1.51617e-06	0.204224	4.15011	3	0.174723	1
550	-1.51478e-06	0.204038	1.51478e-06	0.204038	4.15011	3	0.174723	1
551	-1.5134e-06	0.203852	1.5134e-06	0.203852	4.15011	3	0.174723	1
552	-1.51203e-06	0.203667	1.51203e-06	0.203667	4.15011	3	0.174723	1
553	-1.51066e-06	0.203483	1.51066e-06	0.203483	4.15011	3	0.174723	1
554	-1.5093e-06	0.2033	1.5093e-06	0.2033	4.15011	3	0.174723	1
555	-1.50795e-06	0.203117	1.50795e-06	0.203117	4.15011	3	0.174723	1
556	-1.5066e-06	0.202936	1.5066e-06	0.202936	4.15011	3	0.174723	1
557	-1.50526e-06	0.202755	1.50526e-06	0.202755	4.15011	3	0.174723	1
558	-1.50393e-06	0.202576	1.50393e-06	0.202576	4.15011	3	0.174723	1
559	-1.5026e-06	0.202397	1.5026e-06	0.202397	4.15011	3	0.174723	1
560	-1.50128e-06	0.202219	1.50128e-06	0.202219	4.15011	3	0.174723	1
561	-1.49996e-06	0.202041	1.49996e-06	0.202041	4.15011	3	0.174723	1
562	-1.49865e-06	0.201865	1.49865e-06	0.201865	4.15011	3	0.174723	1
563	-1.49735e-06	0.201689	1.49735e-06	0.201689	4.15011	3	0.174723	1
564	-1.49605e-06	0.201515	1.49605e-06	0.201515	4.15011	3	0.174723	1
565	-1.49476e-06	0.201341	1.49476e-06	0.201341	4.15011	3	0.174723	1
566	-1.49347e-06	0.201168	1.49347e-06	0.201168	4.15011	3	0.174723	1
567	-1.49219e-06	0.200995	1.49219e-06	0.200995	4.15011	3	0.174723	1
568	-1.49092e-06	0.200824	1.49092e-06	0.200824	4.15011	3	0.174723	1
569	-1.48965e-06	0.200653	1.48965e-06	0.200653	4.15011	3	0.174723	1
570	-1.48839e-06	0.200483	1.48839e-06	0.200483	4.15011	3	0.174723	1
571	-1.48713e-06	0.200314	1.48713e-06	0.200314	4.15011	3	0.174723	1
572	-1.48588e-06	0.200145	1.48588e-06	0.200145	4.15011	3	0.174723	1
573	-1.48464e-06	0.199978	1.48464e-06	0.199978	4.15011	3	0.174723	1
574	-1.4834e-06	0.199811	1.4834e-06	0.199811	4.15011	3	0.174723	1
575	-1.48217e-06	0.199645	1.48217e-06	0.199645	4.15011	3	0.174723	1
576	-1.48094e-06	0.199479	1.48094e-06	0.199479	4.15011	3	0.174723	1
577	-1.47972e-06	0.199315	1.47972e-06	0.199315	4.15011	3	0.174723	1
578	-1.4785e-06	0.199151	1.4785e-06	0.199151	4.15011	3	0.174723	1
579	-1.47729e-06	0.198988	1.47729e-06	0.198988	4.15011	3	0.174723	1
580	-1.47608e-06	0.198825	1.47608e-06	0.198825	4.15011	3	0.174723	1
581	-1.47488e-06	0.198664	1.47488e-06	0.198664	4.15011	3	0.174723	1
582	-1.47369e-06	0.198503	1.47369e-06	0.198503	4.15011	3	0.174723	1
583	-1.4725e-06	0.198343	1.4725e-06	0.198343	4.15011	3	0.174723	1
584	-1.47132e-06	0.198183	1.47132e-06	0.198183	4.15011	3	0.174723	1
585	-1.47014e-06	0.198024	1.47014e-06	0.198024	4.15011	3	0.174723	1
586	-1.46896e-06	0.197866	1.46896e-06	0.197866	4.15011	3	0.174723	1
587	-1.4678e-06	0.197709	1.4678e-06	0.197709	4.15011	3	0.174723	1
588	-1.46663e-06	0.197553	1.46663e-06	0.197553	4.15011	3	0.174723	1
589	-1.46548e-06	0.197397	1.46548e-06	0.197397	4.15011	3	0.174723	1
590	-1.46432e-06	0.197241	1.46432e-06	0.197241	4.15011	3	0.174723	1
591	-1.46318e-06	0.197087	1.46318e-06	0.197087	4.15011	3	0.174723	1
592	-1.46204e-06	0.196933	1.46204e-06	0.196933	4.15011	3	0.174723	1
593	-1.4609e-06	0.19678	1.4609e-06	0.19678	4.15011	3	0.174723	1
594	-1.45977e-06	0.196628	1.45977e-06	0.196628	4.15011	3	0.174723	1
595	-1.45864e-06	0.196476	1.45864e-06	0.196476	4.15011	3	0.174723	1
596	-1.45752e-06	0.196325	1.45752e-06	0.196325	4.15011	3	0.174723	1
597	-1.4564e-06	0.196174	1.4564e-06	0.196174	4.15011	3	0.174723	1
598	-1.45529e-06	0.196025	1.45529e-06	0.196025	4.15011	3	0.174723	1
599	-1.45418e-06	0.195875	1.45418e-06	0.195875	4.15011	3	0.174723	1
600	-1.45308e-06	0.195727	1.45308e-06	0.195727	4.15011	3	0.174723	1
601	-1.45199e-06	0.195579	1.45199e-06	0.195579	4.15011	3	0.174723	1
602	-1.45089e-06	0.195432	1.45089e-06	0.195432	4.15011	3	0.174723	1
603	-1.44981e-06	0.195286	1.44981e-06	0.195286	4.15011	3	0.174723	1
604	-1.44872e-06	0.19514	1.44872e-06	0.19514	4.15011	3	0.174723	1
605	-1.44765e-06	0.194995	1.44765e-06	0.194995	4.15011	3	0.174723	1
606	-1.44657e-06	0.19485	1.44657e-06	0.19485	4.15011	3	0.174723	1
607	-1.44551e-06	0.194707	1.44551e-06	0.194707	4.15011	3	0.174723	1
608	-1.44444e-06	0.194563	1.44444e-06	0.194563	4.15011	3	0.174723	1
609	-1.44338e-06	0.194421	1.44338e-06	0.194421	4.15011	3	0.174723	1
